config,latency(ms),power(mWatt)
width_14-height_14-cin_280-cout_1996-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_1996-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_1996-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_1996-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_1996-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_1996-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_20-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-layer,0.00876312500000001,0.024653943883890715
width_14-height_14-cin_280-cout_20-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-layer,0.008769750000000007,0.025074724238725137
width_14-height_14-cin_280-cout_20-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-layer,0.008784750000000008,0.025997525809157887
width_14-height_14-cin_280-cout_20-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,0.00876312500000001,0.024653943883890715
width_14-height_14-cin_280-cout_20-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,0.008769750000000007,0.025074724238725137
width_14-height_14-cin_280-cout_20-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,0.008784750000000008,0.025997525809157887
width_14-height_14-cin_280-cout_20-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-layer,0.00876312500000001,0.024653943883890715
width_14-height_14-cin_280-cout_20-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,0.008769750000000007,0.025074724238725137
width_14-height_14-cin_280-cout_20-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,0.008784750000000008,0.025997525809157887
width_14-height_14-cin_280-cout_20-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.002197125000000008,0.024648427192116993
width_14-height_14-cin_280-cout_20-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.0022037500000000043,0.02506385270303794
width_14-height_14-cin_280-cout_20-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.0022187500000000054,0.02596725208128899
width_14-height_14-cin_280-cout_20-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.002197125000000008,0.024648427192116993
width_14-height_14-cin_280-cout_20-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.0022037500000000043,0.02506385270303794
width_14-height_14-cin_280-cout_20-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.0022187500000000054,0.02596725208128899
width_14-height_14-cin_280-cout_20-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.002197125000000008,0.024648427192116993
width_14-height_14-cin_280-cout_20-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.0022037500000000043,0.02506385270303794
width_14-height_14-cin_280-cout_20-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.0022187500000000054,0.02596725208128899
width_14-height_14-cin_280-cout_20-kernel_3-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.007120500000000002,0.027689884073545352
width_14-height_14-cin_280-cout_20-kernel_3-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.008176000000000003,0.023344670356526383
width_14-height_14-cin_280-cout_20-kernel_3-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.01597525000000001,0.019177009862971776
width_14-height_14-cin_280-cout_20-kernel_3-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.007120500000000002,0.027689884073545352
width_14-height_14-cin_280-cout_20-kernel_3-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.008176000000000003,0.023344670356526383
width_14-height_14-cin_280-cout_20-kernel_3-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.01597525000000001,0.019177009862971776
width_14-height_14-cin_280-cout_20-kernel_3-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.007120500000000002,0.027689884073545352
width_14-height_14-cin_280-cout_20-kernel_3-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.008176000000000003,0.023344670356526383
width_14-height_14-cin_280-cout_20-kernel_3-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.01597525000000001,0.019177009862971776
width_14-height_14-cin_280-cout_200-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-layer,0.033926125,0.02664154567678566
width_14-height_14-cin_280-cout_200-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-layer,0.03399275,0.027462670247221543
width_14-height_14-cin_280-cout_200-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-layer,0.052658750000000004,0.027341473405905297
width_14-height_14-cin_280-cout_200-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,0.033926125,0.02664154567678566
width_14-height_14-cin_280-cout_200-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,0.03399275,0.027462670247221543
width_14-height_14-cin_280-cout_200-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,0.052658750000000004,0.027341473405905297
width_14-height_14-cin_280-cout_200-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-layer,0.033926125,0.02664154567678566
width_14-height_14-cin_280-cout_200-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,0.03399275,0.027462670247221543
width_14-height_14-cin_280-cout_200-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,0.052658750000000004,0.027341473405905297
width_14-height_14-cin_280-cout_200-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.008544125,0.026615233058617474
width_14-height_14-cin_280-cout_200-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.00861075,0.027405268730756323
width_14-height_14-cin_280-cout_200-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.013164750000000003,0.027341343601534684
width_14-height_14-cin_280-cout_200-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.008544125,0.026615233058617474
width_14-height_14-cin_280-cout_200-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.00861075,0.027405268730756323
width_14-height_14-cin_280-cout_200-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.013164750000000003,0.027341343601534684
width_14-height_14-cin_280-cout_200-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.008544125,0.026615233058617474
width_14-height_14-cin_280-cout_200-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.00861075,0.027405268730756323
width_14-height_14-cin_280-cout_200-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.013164750000000003,0.027341343601534684
width_14-height_14-cin_280-cout_200-kernel_3-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.043426875000000004,0.030578401158902632
width_14-height_14-cin_280-cout_200-kernel_3-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.06930950000000001,0.028430829000204813
width_14-height_14-cin_280-cout_200-kernel_3-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.11124025,0.024071958136579093
width_14-height_14-cin_280-cout_200-kernel_3-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.043426875000000004,0.030578401158902632
width_14-height_14-cin_280-cout_200-kernel_3-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.06930950000000001,0.028430829000204813
width_14-height_14-cin_280-cout_200-kernel_3-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.11124025,0.024071958136579093
width_14-height_14-cin_280-cout_200-kernel_3-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.043426875000000004,0.030578401158902632
width_14-height_14-cin_280-cout_200-kernel_3-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.06930950000000001,0.028430829000204813
width_14-height_14-cin_280-cout_200-kernel_3-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.11124025,0.024071958136579093
width_14-height_14-cin_280-cout_2000-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2000-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2000-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2000-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2000-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2000-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2000-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2000-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2000-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2004-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2004-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2004-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2004-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2004-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2004-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2004-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2004-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2004-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2008-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2008-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2008-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2008-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2008-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2008-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2008-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2008-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2008-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2012-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2012-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2012-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2012-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2012-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2012-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2012-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2012-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2012-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2016-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2016-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2016-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2016-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2016-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2016-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2016-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2016-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2016-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.111336375,0.027189145671336394
width_14-height_14-cin_280-cout_2020-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2020-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2020-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2020-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2020-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2020-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2020-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2020-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2020-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2024-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2024-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2024-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2024-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2024-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2024-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2024-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2024-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2024-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2028-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2028-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2028-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2028-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2028-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2028-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2028-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2028-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2028-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2032-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2032-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2032-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2032-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2032-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2032-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2032-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2032-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2032-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2036-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2036-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2036-kernel_1-stride_2-pad_SAME-group_1-fb_2-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2036-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2036-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2036-kernel_1-stride_2-pad_SAME-group_1-fb_4-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_2036-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_2-layer,0.0769015,0.027001549537258963
width_14-height_14-cin_280-cout_2036-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_4-layer,0.08673075000000001,0.02733693193619029
width_14-height_14-cin_280-cout_2036-kernel_1-stride_2-pad_SAME-group_1-fb_8-wb_8-layer,0.113021,0.026328512609126026
width_14-height_14-cin_280-cout_204-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-layer,0.033927750000000007,0.026696340267838563
width_14-height_14-cin_280-cout_204-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-layer,0.033995750000000005,0.027521525455633945
width_14-height_14-cin_280-cout_204-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-layer,0.052658750000000004,0.027341473405905297
