config,latency(ms),power(mWatt)
layer-width_56-height_56-cin_24-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.11291537499999998,0.020993062882779107
layer-width_56-height_56-cin_24-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.225846375,0.022657415242112258
layer-width_56-height_56-cin_24-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.225846375,0.022657415242112258
layer-width_56-height_56-cin_24-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.225846375,0.022657415242112258
layer-width_56-height_56-cin_24-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22585099999999997,0.022784587226093948
layer-width_56-height_56-cin_24-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22585099999999997,0.022784587226093948
layer-width_56-height_56-cin_24-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22585099999999997,0.022784587226093948
layer-width_56-height_56-cin_24-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22585574999999997,0.02291174132117641
layer-width_56-height_56-cin_24-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22585574999999997,0.02291174132117641
layer-width_56-height_56-cin_24-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22585574999999997,0.02291174132117641
layer-width_56-height_56-cin_24-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.225860375,0.023038902818610974
layer-width_56-height_56-cin_24-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.225860375,0.023038902818610974
layer-width_56-height_56-cin_24-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.225860375,0.023038902818610974
layer-width_56-height_56-cin_24-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22586499999999998,0.023166059108315925
layer-width_56-height_56-cin_24-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22586499999999998,0.023166059108315925
layer-width_56-height_56-cin_24-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22586499999999998,0.023166059108315925
layer-width_56-height_56-cin_24-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22586974999999998,0.023293197299769097
layer-width_56-height_56-cin_24-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22586974999999998,0.023293197299769097
layer-width_56-height_56-cin_24-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22586974999999998,0.023293197299769097
layer-width_56-height_56-cin_24-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22587437500000002,0.023420343104875282
layer-width_56-height_56-cin_24-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22587437500000002,0.023420343104875282
layer-width_56-height_56-cin_24-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.143624125,0.02718658350198501
layer-width_56-height_56-cin_24-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.143640125,0.027392474542641564
layer-width_56-height_56-cin_24-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22587437500000002,0.023420343104875282
layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.07670412499999998,0.025121499959296124
layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.07670612499999999,0.025169747827626338
layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.11292012499999998,0.021247463887480892
layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.07670412499999998,0.025121499959296124
layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.07670612499999999,0.025169747827626338
layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.11292012499999998,0.021247463887480892
layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.07670412499999998,0.025121499959296124
layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.07670612499999999,0.025169747827626338
layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.11292012499999998,0.021247463887480892
layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.07833875000000001,0.025520854203392927
layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.07834274999999999,0.025603490711865188
layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.112927375,0.022485475055066775
layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.07833875000000001,0.025520854203392927
layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.07834274999999999,0.025603490711865188
layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.112927375,0.022485475055066775
layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.07833875000000001,0.025520854203392927
layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.07834274999999999,0.025603490711865188
layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.112927375,0.022485475055066775
layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.07834012500000001,0.025864276303784604
layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.07834550000000001,0.02597441731383331
layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.11293275,0.022781173306986473
layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.07834012500000001,0.025864276303784604
layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.07834550000000001,0.02597441731383331
layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.11293275,0.022781173306986473
layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.07834012500000001,0.025864276303784604
layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.07834550000000001,0.02597441731383331
layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.11293275,0.022781173306986473
layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.07834150000000001,0.02620768634912531
layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.07834812499999999,0.026345359909441105
layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.112938125,0.02307684341290844
layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.07834150000000001,0.02620768634912531
layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.07834812499999999,0.026345359909441105
layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.112938125,0.02307684341290844
layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.07834150000000001,0.02620768634912531
layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.07834812499999999,0.026345359909441105
layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.112938125,0.02307684341290844
layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.07834274999999999,0.02655112670370872
layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.07835075,0.02671627764952898
layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.11294337500000001,0.023372511244332688
layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.07834274999999999,0.02655112670370872
layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.07835075,0.02671627764952898
layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.11294337500000001,0.023372511244332688
layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.07834274999999999,0.02655112670370872
layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.07835075,0.02671627764952898
layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.11294337500000001,0.023372511244332688
layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.07834412500000001,0.026894513187988908
layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.07835349999999999,0.02708712732351183
layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.11294875000000001,0.023668125396237562
layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.07834412500000001,0.026894513187988908
layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.07835349999999999,0.02708712732351183
layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.11294875000000001,0.023668125396237562
layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.07834412500000001,0.026894513187988908
layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.07835349999999999,0.02708712732351183
layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.11294875000000001,0.023668125396237562
layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.07834550000000001,0.02723788761908378
layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.078356125,0.027457994769863058
layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.11295412499999999,0.02396371141413554
layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.07834550000000001,0.02723788761908378
layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.078356125,0.027457994769863058
layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.11295412499999999,0.02396371141413554
layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.07834550000000001,0.02723788761908378
layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.078356125,0.027457994769863058
layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.11295412499999999,0.02396371141413554
layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.225848125,0.023683461192896844
layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.225848125,0.023683461192896844
layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.225848125,0.023683461192896844
layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.078336125,0.024833934207648078
layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.0783375,0.024861480039305217
layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.11291675000000001,0.021893969860280815
layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.078336125,0.024833934207648078
layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.0783375,0.024861480039305217
layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.11291675000000001,0.021893969860280815
layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.078336125,0.024833934207648078
layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.0783375,0.024861480039305217
layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.11291675000000001,0.021893969860280815
layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22585337500000002,0.023831302853516895
layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22585337500000002,0.023831302853516895
layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22585337500000002,0.023831302853516895
layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22585875,0.023979124369995962
layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22585875,0.023979124369995962
layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22585875,0.023979124369995962
layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22586412500000003,0.02412693885091193
layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22586412500000003,0.02412693885091193
layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22586412500000003,0.02412693885091193
layer-width_56-height_56-cin_28-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22586937499999998,0.024274759730829522
layer-width_56-height_56-cin_28-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22586937499999998,0.024274759730829522
layer-width_56-height_56-cin_28-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22586937499999998,0.024274759730829522
layer-width_56-height_56-cin_28-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.22587475,0.024422560223599746
layer-width_56-height_56-cin_28-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.22587475,0.024422560223599746
layer-width_56-height_56-cin_28-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.22587475,0.024422560223599746
layer-width_56-height_56-cin_28-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.225880125,0.024570353682305784
layer-width_56-height_56-cin_28-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,0.225880125,0.024570353682305784
layer-width_56-height_56-cin_28-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,0.225880125,0.024570353682305784
layer-width_56-height_56-cin_28-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,0.1452575,0.027554591147843355
layer-width_56-height_56-cin_28-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,0.145278875,0.027791950588889627
layer-width_56-height_56-cin_28-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,0.225885375,0.024718153785925026
